comment,youtube_id,date,like_num
근데... 장난아니고... 지석진 옷 잘 입음...ㅎ 핏도 좋고 의외로 옷들이 잘 어울림...ㅎ,whee,4일 전,1
지효님 헤어 다른의미로 넘 핫해서 지금 런닝맨 물들어올때 노젓나 ㅋㅋㅋ 팬들이 성명서까지 낼 정도니,보리보리쌀,4일 전(수정됨),0
02:14나만 커피프린스를 생각한게 아니였구나?,시네마플래닛,5일 전,3
광수오빠 보고싶다 그리워요 😭😭,광수생각,5일 전,0
15:45 뒤에서 열변 토하는거봨ㅋㅋㅋㅋ,iknna,2일 전,2
❤️❤️❤️❤️,첼로린이 가은❤️,5일 전,0
왕코햄 건강하게 장수해주세요,O-Bass,4일 전,0
송지효 머리 자르니까 희철이하고 닮았다,Eonjae Lee,2일 전,1
썸낼이쁘지효 언니 보고옴♥,가현's,5일 전,4
14:55 ㅋㅋㅋㅋ 솔리드..,sebastian jeong,4일 전(수정됨),1
지효언니 머리 기우쌤 망한 머리 대회 나가야 할 정도야.. 언니 제발 샵 바꿔..,용용,4일 전,7
18:28 하하 저음 미쳣다,뭐요,5일 전(수정됨),1
광수형 빠지니까 공석이 진심 크게 느껴진다,김해의 낭만청년 랄로,5일 전,0
송지효님 진심으로 헤메코는 꼭 교체했으면 좋겠어요 제발ㅠㅠㅠ,sj h,3일 전,2
인스타에 지효누나 숏컷사진 뜬거 보자마자재석 : 지효 너 그거 혹시 은혜가 했던 커피프린스.. (눈치)종국 : (뱀눈깔) 아 그만해!!!! 🔥🔥🔥이거 기다렸는데 이 드립을 소민누나가 쳐줄줄이얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Jay Ly,5일 전,1
지석진 옷 이상한 거 알면서 애써 당당한 척 하는거 불쌍하다,FLAG,5일 전,0
전소민 스타일리스트 반만따라가줘....,믕유시인,5일 전,4
"재밌고 웃긴데미용실 원장님, 할배 이렇게 놀리지 마세요ㅠㅠ",사랑해,5일 전,0
예전에 엑스재팬의 보컬 토시가 장발을 잘랐을 때의 그때 느꼈던 기분이랑 겹쳐보인다...,오프치드,5일 전(수정됨),0
은구두표범ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,김하늘,5일 전,2
조금 뜬금없지만 혹시 콘텐츠 생각중이시라면 멤버들 정신감정편으로 한 번 해주세요 늘 밝은 모습으로 웃음 주려고 노력하고 광수 빠진 후에 더더욱이 그런 모습들이 많이 보이는데 가끔 보면 정신적으로 힘들어 보여요 감독님 비롯 작가분들이 알아서 하시겠지만 조심스레 의견 보태봅니다,꼬부기,5일 전,0
종국이형은 코디가 없나보넴,싱글라이트,3일 전,1
송지효 머리 컷한거 본인 의사였는지 코디들 의견이었는지 모르겠는데 실수 제대로 했네 본판이 이쁘니까 저정도지 되게 나이들어보이고 그닥 안어울림.,주형진,3일 전,5
"""난 그래도 송지효가 내 이상형이다""",댓글,5일 전,3
런닝맨 멤버들 mbti 검사하면서 하루종일 노가리만 까도 재밌을듯해요!!!!,라라리리,3일 전,0
"😍 OMG,EXACTLY WHAT I NEEDED 😍THE CUTE----------------------GIRLS. ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- i Sepecial hot girls for you Trending💌 https://aishite.tokyo/floryn?HDRCam私のヌードセックス ❤‍🔥Gaze: ""Amazed""Lips: ""Sensual""Smile: ""Sweeter""Body: ""Colder""Жизнь, как красивая мелодия, только песни перепутались.#однако #я #люблю #таких #рыбаков #垃圾* Everyone talking its true ** While me: * "" Wow that looks so delicious i wanna eat it so badÓ╭╮Ò""* Жизнь, как красивая мелодия, только песни перепутались* #однако #я #люблю #таких #рыбаков* #垃圾* THREE IN ONE* Everyone talking its true* Youtube is the best forever* Life's story is a short journey so have fun before eternal sleep forever * Жизнь, как красивая мелодия, только песни перепутались* #Чо #эт #делает #на #2 #месте #в #тренде * #однако #я #люблю #таких #рыбаков #垃圾",Floryn 14👍,4일 전,1
패션지적이 그냥 지석진쇼,Meloh Holem,5일 전,2
"😍 OMG,EXACTLY WHAT I NEEDED 😍THE CUTE----------------------GIRLS. ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- i Sepecial hot girls for you Trending💌 https://aishite.tokyo/floryn?HDRCam私のヌードセックス ❤‍🔥Gaze: ""Amazed""Lips: ""Sensual""Smile: ""Sweeter""Body: ""Colder""Жизнь, как красивая мелодия, только песни перепутались.#однако #я #люблю #таких #рыбаков #垃圾* Everyone talking its true ** While me: * "" Wow that looks so delicious i wanna eat it so badÓ╭╮Ò""* Жизнь, как красивая мелодия, только песни перепутались* #однако #я #люблю #таких #рыбаков* #垃圾* THREE IN ONE* Everyone talking its true* Youtube is the best forever* Life's story is a short journey so have fun before eternal sleep forever * Жизнь, как красивая мелодия, только песни перепутались* #Чо #эт #делает #на #2 #месте #в #тренде * #однако #я #люблю #таких #рыбаков #垃圾",Floryn 14👍,4일 전,1
2:07 소민이가 커피프린스 윤은혜언니!! 이러는데 김종국 목소리 들림 그래 아니 이런식으로 들리는데 무심코 나온 소리인건지....🤭,ㅇㅇ,5일 전,11
아 긴머리가 2만프로 더 좋은데ㅜㅜ,ss,5일 전,2
송지효 머리 누가잘랐냐...,랄로쉐,5일 전,3
3:33 여기부터 진짜 너무 웃겨서 토나옴 ㅋㅋㅌㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,동글이,4일 전,1
어째 패션지적의 주인공은 거의 지석진이다?,다블,5일 전,0
근데 진짜.. 지효 얼굴이 살렸다.. 꼬까옷입은거 존나귀여운데 나만그래..?,ji ni,4일 전,1
"솔직히 이정도면 패션""지적진""이네",타이슨,5일 전,1
영상의 대부분이 지석진이야 ㅋㅋㅋ 역시 토크 스펀'지',이런 귀한곳에 누추한 분이,5일 전,0
"After 'accidentally' pinned a malicious comment targetting Song Ji Hyo, they still have a face to use her for thumbnail to get views. And it works for me too, cause I love her very much. Poor you SBS.",Jessika Nadya,5일 전(수정됨),3
그냥 사실상 석삼쇼인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,첸씨,5일 전,2
런닝맨 팬미팅 때도 그렇고 런닝맨 아닌 다른 촬영에서는 지석진 스타일링 좋은데 런닝맨에서만 ㅋㅋㅋㅋㅋ그 덕에 오프닝부터 분량 확보 ㅋㅋㅋㅋ,J,5일 전,1
석진이형 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,실리콘밸리,5일 전,0
"구경이 곽선영같은 헤어스타일어울릴듯,저머리보다ㅜ",희희,5일 전,0
13:17 여기에 깔린 노래 무슨 노래인지 아는 분,sososo so,5일 전,0
2:23 욕을해도 이쁜 이쁘지효,그림그리는MJ,5일 전(수정됨),3
17:02 저 상의보는데 왜 지하철 노선도가 생각나지?,Tv루시안,4일 전,2
금보라에서 개쳐웃음 ㅋㅋㅋㅋ,개좋은빛살구,2일 전,1
Eng sub please😭,Mary,4일 전,0
지효님 숏컷 너무 잘 어울림....이제 런닝맨에서 지효가 제일 잘생겼다는 말이 이해가됨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,eaaa hee,5일 전,17
옛날엔 지적의 80%가 광수형이었는데 이젠 지석진아저씨가 다받네 이지브라더스의 계승,OPER591,5일 전,0
전소민 스타일리스트가 지효까지 봐주면 안되나? 진짜 송지효 헤메코 항상 누가 담당하는 거임 드라마랑 런닝맨이랑 너무 딴판이야,웃지마민병관,5일 전,11
오늘 영상도 잘보았습니다,반돌이,5일 전,1
송지효씨 팬들 성명서 나왔다는게 사실임???,운동,5일 전,6
이번주 완전 정우던데...,Cool Sun,5일 전,0
송지효야 뭐 아무 머리나 해도얼굴이 다 하니까 별건 아니고언니가 뭔 개소리야 하니까쫄아서 유재석 뒤로 숨는전소민이 더 웃김 ㅋㅋㅋㅋ,Moonshine of the south,5일 전,2
처음부터 꽤나 강렬한걸…,_S 2,4일 전,0
15:40 ???: 근데 넌 가수잖아...,캐첩하인즈,5일 전,1
저런옷들이 지석진때문에 팔리는듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,소심한 피아노,5일 전,1
나..런닝맨 중간에 틀었다가..송지효 머리보고 벌칙이어서 가발쓴줄 알았음ㅜ 자를수있지...근데 내가 주방가위로 잘라줘도 저것보단 나을것같아ㅜㅜ차라리 동글동글하게나 잘라주던지ㅜ,hey yu,1일 전,3
아머리 킹받네..,턴턴,4일 전,2
머리 숏컷트 해도넘사벽 송지효,강재열,5일 전,1
트레이너 남친룩 존나 100% ㅋㅋㅋ,몸좋고잘생김,5일 전,0
"유재석은 편하고 친근하면 원래 장난치는 스타일인데. 송지효 머리스타일 분명히 놀려야 정상인데. 갑자기 지효같은 스타일이 머리가 길건짧건 영향을 안받아 이렇게 말한건불편하고 거리감이 느껴진다는거다. 오히려 모자벗은 모습보고 금보라같다고 말한 하하나 모자쓴모습보고 거지냐라고 말한 김종국이 오히려 평소같고 자연스러웠음.솔직히 송지효 머리스타일 누가봐도 이상하자나. 딱 본 순간 50대 아주머니들이 자주 하는 머리스타일이라고 느꼈다. 조혜련,신효범,금보라,변정수등등머리스타일 하나로 갑자기 10살 더 먹은것처럼 보이는데. 이걸 안놀리면 본인은 모를거 아니야 ㅋㅋ",스틸하트,5일 전,3
그냥 석진옹 특집아니에요...?ㅋㅋㅋㅋㅋㅋ,kooowwwdd,5일 전,1
팬들이 헤메코 바꿔달라고 청원서 썼다해서 뭐 저렇게까지해 했는데방송보니 충분히 이해가더라..여기는 모자도 쓰고 영상도 짧게 나왔는데 진짜 머리이상하고 옷도 어벙벙하게 입혀서 안이뻤음나이들어보이고..차라리 단발을 하던지그나마 송죠얼굴이 멱살잡고 끌고갔음헤메코 바꾸긴 해야될듯,행복,5일 전(수정됨),4
진짜 지효언니 짧머에 저모자 너무 잘어울렸음!,지렁이,5일 전,17
"하루빨리 코로나 종료되면 지효누나 팬사인회가자 ""송지효""라고쓰고 ""여신""이라 읽는다..💕2:01 지효누나 변신은 무죄....💕",177.168luv,5일 전(수정됨),0
죄다 지석진이잖앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,짱구,5일 전,0
이광수없으니 분위기가 뚝뚝끊기네,anseok,4일 전,1
지석진 지분 뭐야 ㅋㅋㅋㅋ,rjshwjsjdhaq,5일 전,2
"아니 헤어스타일이 문제인 거야, 의상이 문제인거야??난 숏컷은 괜찮은데 의상은 예전부터 너무 신경쓰지 않은 거 같아서...아무리 본인이 편한 거 좋아하고 수수한 거 좋아할 수도 있는데 그래도 스타일리스트가 자기 연예인이 동네 마트에 갈만 한 의상 입혀서 방송 내보는 건 좀 아니지 않나...차라리 지석진처럼 여러가지 시도라도 해보든지... 안 어울리고 오버스러워도 몇분이라도 단독 컷으로 분량 가져가잖아...",에르자드J,4일 전,3
개리 다시 나왔으면 좋겠다 광수나갔으니맴버한명 더 들어오면 딱 개리왔음 좋겟는데,김eyetalking,4일 전,0
지효누나 머리 왜저럼..가발인 줄 알았는데누님 스트레스 심한가ㅋㅋ,아니!!아닌데!!!,4일 전,4
지효는 숏컷해도 이쁘노 ㅎㅎ 다양한 도전좋다~!!,김순기,4일 전,2
보고싶다 이광수..,록타이트,5일 전,0
"석삼씨, 코디는 일부러 저런옷을 입히는건가....;;;",SY Kim,5일 전,4
아.. 저 구렛나루 자르고 싶다!!!!,ᄏᄑᄆ,3일 전,1
7:04 이어폰꽂마자마 라붐 ost나오는거봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오오,5일 전,1
송지효 머리 해주는사람 좀 짤라라 제발 진짜 제에에발 헤어스타일같은거 무신경한 나조차도 몇년전부터 느꼈다 ㄹㅇ,김철수,5일 전,6
일부러 석진이형 조질려고 저옷 입힌거 같은데 ㅋㅋㅋㅋ,Kim Michel,3일 전,0
방탄 코디보다 더한 코디가 있을 줄은 상상도 못했네요ㅠ ㅠ 왜 코디가 다들 본판 엄청난 얼굴을 망치는 건지..;,ᄃᄋ,2일 전,0
예쁜 숏컷이 얼마나 많은데 배우 머리를 벌칙가발처럼 잘라놓냐고 얼굴빨로 그나마 귀엽고 예쁜거지 일반인이였으면 기를때까지 밖에도 못 나가는 컷 아님..? 진짜 빡쳐서 뒤지겠음,보라,5일 전,4
15:18 코디님 노력해줘....,사진,4일 전,0
작품 아닌 이상 숏컷하면 안 되나? 열폭하는 시간에 송지효는 승승장구 중~ㅋㅋㅋㅋㅋㅋㅋ,룰루,5일 전,2
도대체 이쁜 몸매 얼굴의 송지효에게 무슨 억한감정이 있길래 코디를 이따구로 하고 스타일링을 이따구로 하는거냐? 런닝맨 보고 깜짝놀랐다 완전 아줌마도 촌아줌마로 만들어 버리는 능력... 코디 스타일리스트 다 짜르고 교체해라,Zealander NZ,5일 전,3
의자뺀거 동영상 으로 해주세요~~~~ 넘 재미있을거 같아욥,징징,5일 전,0
19:24 랄뚜기 편집자 하위~,심술폭발한아이,5일 전,0
송지효님 스타일리스트님  예쁜옷 좀 입혀주면 안되나요 ㅠ? 진짜 흰티에 청바지만 입혀도 넘 예쁜데 너무 일못하심......... 글고 이번에 숏컷한거 앞머리 쥐가 갉아먹은거 처럼 삐뚤빼뚤하냐고ㅠㅠ 진짜속상해...... 그래도 소화해내는거 진짜 개예뽀,혜리,3일 전,3
벌칙 가발 인 줄 알았는데 본인 머리 였다니,테드창,4일 전(수정됨),1
2:06~2:23 자꾸 닮았다니깐 🐶소리래 ㅋㅋㅋㅋㅋㅋㅋ,이리피리,5일 전(수정됨),2
40대 여배우한테 홍대스트릿트패션이 왠말..... 차기작때문이 아니라면 진짜 코디 자르세요 안타깝다 못해 속상하다,므엥,5일 전,4
Tujuan utama syuting running man adalah menggoda ji seok jin wwkkw,yolanda sanveri,5일 전,0
머리빨 안 받는 사람은 세상에 존재하지 않음.. 예쁘고 잘생길수록 소화하는 머리가 많아지는거지 지뢰는 누구나 있음ㅋㅋ 맹구가발보다 못생기게 커트한 저 머리는 어울리는 연예인 찾는게 더 힘들걸?? 송지효 두상도 괜찮아보리던데 차라리 반삭하는게 저것보다 나을듯 동네미용실도 저것보단 잘짜르겠어,j h,3일 전,3
好看,Na Lê,5일 전,0
분량의 절반이 지석진...,시험평균38점,4일 전,1
송지효는 항상 코디랑 헤어가 너무 별로다. 원래 얼굴을 더 죽이는 느낌... 같이 나오는 전소민은 항상 헤메코 다 본인한테 어울리는 스타일로 이쁘게 하고 나오는데,성이름,4일 전,9
😂😂,sanveri veri,4일 전,0
유재석 사회에 김종국 축가는 누구 결혼식이였을까 ㄸ,김건우,5일 전,0
지효님 옷 상의도 맨날 너무 큰 옷만 입히고 ㅠㅠ대부분 옷이 오버핏이네요..코디 좀 바꿧으면 좋겠어요..,Blessing,2일 전,4
송지효 스타일리스트 정말 바꾸면 좋겠는데...진짜 바꾸는게 좋을것같음..솔직히 둘이 되게 친한 사이라고는 하지만 그래도...숏컷중에도 예쁜 스타일이 얼마나 많은데 물론 지금 머리도 예쁘고 귀엽지만 송지효의 다른 분위기를 더 살릴 수 있는 숏컷과 스타일도 있는데 도대체가 옷을 왜 저렇게 입히는지 모르겟음 송지효 얼굴이 워낙 넘사벽이라서 그렇지 정말 간편하고 캐주얼하게만 입혀도 진짜 분위기나 매력이 확 살아나는데 도대체가 스타일리스트가 무슨 생각인지 모르겠음 네티즌들 의견도 꽤 나오고 있고 스타일리스트를 바꾸던지 스타일리스트가 본인스스로 바뀌던지 방송에 나올때 송지효 옷 찬찬히 보면 정말.....하...,다니카,2시간 전,0
솔직히 긴머리가 훨씬 더 이쁘긴한듯,우우,4일 전,2
숏컷도 숏컷 나름이지... 송지효처럼 강한 인상이면 충분히 어울리는 숏컷 많은데 무슨 옛날 동네 미장원 아줌마 미용사 머리를 해놨노;;,이재훈,5일 전,5
송지효 보고 단발머리 일본 여배우 떠오른 사람만 조용히 추천 누르고 가라,a g,4일 전,0
쥴리아나????쥴리 ???여윽시 걍나온 말이 아니구나,wonki lee,4일 전,0
송지효 저 머리는 숏컷이 문제가 아님..숏컷도 숏컷 나름인데 뭔 사람을 꺼벙이로 만들어놨어...내가 발로 잘라도 저 머리보다는 예쁠듯,라엘,5일 전,5
7분쯤에 나오는 유재석 옷 정보 아시는분? ㅠㅠ 알려주세요,정태환,5일 전,2
3:48 ㅋㅋㅋ 어디서 보도못한 패션ㅋㅋㅋ,Ys K,3일 전(수정됨),0
송지효님!!! 기우쌤 찾아가세요 제발~~~~,0 4816,5일 전,6
0:01 송지효가 저걸 잠그면 그림이 좀 이상하지 않나? ㅋㅋㅋㅋ,Delete,22시간 전,0
I need english subs huhu,Nefie Gomez,5일 전,0
지효언니 샵 빨리 바꿔ㅠㅠ 헤완얼로 커버침..,박세리,4일 전,5
아 패션들이 무슨 패션쇼같네ㅋㅋㅋㅋㅋㅋ나중엔 모델 워킹까지 할 기세네,선수르,5일 전,0
송지효 팬들 성명서 내용보면 똑똑하더라 그냥 비난이아니라 상세하게 조목조목 이유를 써놨음 나도 근몇년간 송지효나오는 멜로 드라마볼때도 짜증날정도였다 헤어 메이크업까지 넘 올드해서ㅜㅜ옆에있는 전소민 세련된 스타일링이랑 넘비교되고 근데 송지효도 담지효라 그런지 요즘 스타일 잘모르는건 확실함 이번에 진지희 멜빵 올려주려는거보고 느꼈지,이사탕,5일 전,6
제발 지효언니 스타일리스트 좀 바꿔주세요......,곽두팔,5일 전,2
1:38 봤다봤다 ㅇㅈㄹㅌㅋㅋㅋ쿠쿠ㅠ큐ㅠㅋㅋㅋ,윤지예,2일 전,1
앞머리 왜저러지.. 왜 굳이 저런 앞머리로 숏컷을ㅜㅠㅠㅠ,해어화,4일 전,4
송지효 숏컷했다길래 고준희같은 섹시한숏컷일줄 알았는데 엄마가 주방가위로 자른거같음...,리리,5일 전,1
진짜 송지효머리 얼굴이 겨우 커버치네...헤어스타일 쥐파먹은것도 아니고ㅡㅡ,우아으추차아룿후루우투추투우추추추,5일 전(수정됨),1
숏컷이 잘 어울리고 안 어울리고를 떠나서 샵이 문제임저렇게 자르라고 해도 못 자를 컷으로 잘라놨으니 ㅋㅋ...,턱쳐들고이,5일 전,8
전소민 송지효한테 윤은혜 커피프린스 선넘었어ㅋㅋㅋㅋ 썸남의 전썸녀 헤어스탈이라고 말해버리네 근데 커피프린스 머린 아님 짧은머리라고 같은 짦은머린 아니야ㅋㅋ,니지,5일 전,0
거의 지석삼스페셜이네ㅋㅋㅋ,방구할땐직방,5일 전,1
전소민양갈래 머리땋은거 이뿌다♥지효누나 숏컷이뿌다♥,참이스리,5일 전,5
우와 송지효 머리 잘 어울린다. 작품 들어갔나?,ㅇㅈ?,5일 전,2
15:59 야! 내가 트레이너들 사이에선 GD야! 이씨…,익명,5일 전(수정됨),1
15:30 아뇨 컨셉이고 뭐고 너목보처럼 입어주세요...제발..,유채유채,3일 전,3
신기하네 ㅋㅋㅋ,Michael Corleone,5일 전,0
과해보이면 패션을 모르는건가요ㅋㅋㅋㅋㅋ제 눈엔 너무 과해보이는데ㅋㅋㅋㅋ,HJ Yoo,2일 전,2
"지효언니 앞머리 무슨일,,,",ᄉᄆ,5일 전,4
Please the diapers shirt hahahahah 😭😭😭💀😂😂😂,Felix's sunshine,3일 전,0
🤣🤣🤣🤣,Muhamad Tamim Ad Dari,3일 전,0
머리 좀만 다듬어도 훨씬 이쁠것 같긴함...,%리제,4일 전,7
송지효씨 짧은머리도 이쁘네요. 불공평하구먼 ㅋ,신완재,5일 전,1
근데 솔직히 지효누나 단발 자르신분 너무 실망...왜 야인시대에 나온 다리밑 거지들이 할만한 단발을 했는지ㅋㅋㅋㅋ누가보면 8살 아이가 머리카락 짤라보겠다고 그냥 싹둑한 느낌이여,제리,4일 전(수정됨),7
"머리 자르니깐 박미선씨 회춘 하신줄 알았는데…. 거… 코디, 장난이 너무 심한거 아니오?",뽀르뽀르,5일 전,2
요즘 시대 분위기가 분위기다보니 사리는듯하지만 평소였음 지효숏컷가지고 엄청 놀렸을듯ㅋㅋ,Goowaba Goowaba,3일 전,0
지효언니 저거 가발 아닌가여,어.,4일 전,5
언니ㅠ 숏컷에도 종류가 있는데 하필 저런머리라 아쉽다ㅠ 내머리 저렇게했으면 엄청 울었을거임ㅠ,yool yool,3일 전,0
능인진현ㅋㅋㅋ,후후이다 사훈 36 af bj kr,5일 전,0
숏컷이 문제라고 하는데... 그게 문제가 아니라 쥐 파먹은 머리가 이상해보여서 그런걸 왜 자꾸 쇼컷문제로 넘어가송지효 선방했다 선방했다하는데 진짜 선방맞다고 생각함?,I T,4일 전,5
3:20 유재석 신발 정보좀 알수있을까요ㅠㅠ,꾸룩,2일 전,1
송지효도 마이 속상하겠다. 반응들이 워낙 혹평뿐이라서…,παράδ εισος,4일 전,1
지효언니 스타일리스트 내가 더 잘하겠다;;;,J,5일 전,4
다른 멤버들이 받는 패션 지적은 그냥 놀리고 싶어서괜히 하는 말 같은데 지석진은 진짜 옷이 이상함 ㅋㅋㅋ,할무이,2일 전,0
유재석 억까 지리네,Alsdn Dl,16시간 전,0
머리별로라는 사람많네ㅠ 난 ㅇㅖ쁜것 같은데 썸넬예뻐서 들어왔는데..,k,5일 전,3
멤버들 mbti 편 해주세요!!!,YAM,4일 전,2
4:30 초에 양세찬 신발 뭔지 아시는 분 있나요?,준선,10시간 전,0
미용실간거 맞음? 혼자 머리자르면 송지효처럼 되던데,유다인,4일 전,7
지석진 아저씨 나이에 맞게 입어 주세요...,Young Kyu Hwang,3일 전,0
주책바가지래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,BONA,5일 전,0
송지효 헤어 담당 지난번에 본인이 하기 싫다는 앞머리 억지로해놓고 개떡같이 자르더니 이번엔 숏컷 이쁜 스타일이 얼마나 많은데 저러고 잘라놓냐 런닝맨 볼때마다 소민이 코디랑 비교돼서 존나 짜증남,달려라루퐁,5일 전,3
송지효 썸넬은 너무 영구 같은데 ㅋㅋㅋ,Guinea pig,5일 전,0
머리좀 더 이쁘게 짤라주지…. 속상함,히히,4일 전,3
지효 언니 찐이었어..?!,hyo.니,5일 전,0
죄송한데 혹시 지석진모음집인데 제목 잘못 쓰신거 아닌가요?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Th,5일 전(수정됨),2
근데 지효님 머리 좀 바꾸셔야될거같은데 생머리만 해놔도 이쁜데 저건 좀 아니지않나 왜 노숙한 스타일링을 고수하는거지 ㅠㅠ 생머리든 단발이든 괜찮은데 제발 저런 노숙한 숏컷은 좀 ㅠㅠ 철부지 초등학교 축구부 느낌..,Jeff ONE,5일 전,6
솔직히 송지효 머리 쥐파먹은듯한데 재석이형이 상처받지 않게 깔아주네,Hak-hyeon Kim,5일 전,1
석진옹 지분80%,아기자기,5일 전,0
송지효 스타일리스트는 쫌 짜르자,멀봐요,5일 전,12
지효 숏컷 아쉽 ㅠㅠ,DDH JW,5일 전,0
이쁘다.송지효,dasging man,5일 전,0
송지효 헤메코 누가 하는 지 궁금하다,잇스트포,5일 전,6
지효언니 화장 안 해도 되고 원피스나 치마 같은 거 안 입혀도 돼요. 그냥 어울리게나 좀 입혀줘요 제발!!!,The way you are,5일 전,0
송지효 헤어 돌려줘 스타일리스트,nice great,5일 전,0
남의 스타일가지고 지적하는건 별로라고 생각합니다 본인의 스타일을 보시고 생각을해보세요 얼굴이 이쁘닌까 멀해도되는거같은데 머라고 하지맙시다,망이,5일 전,3
13:15 여기 노래 혹시 뭔지 아시는 분 계시나요??,김동휘,5일 전,0
런닝맨 중간부터 봐서 벌칙용 가발 쓴줄 알았었음 알고보니까 진짜라길래 놀람..요즘 살도 좀 찌운거같던데 운동선수 작품 들어가는건가,헤헤,2일 전,0
어떤작품이길래 저렇게 애매하게 머리를 짤랐나 정확히 거지존으로 자른듯,Nnnm Jun,4일 전,5
근데 난 좀 이뻐보이는디... 귀엽기도 하고 뭔가 좀 상콤하고 이쁘구 약간 깨물어주고싶은 그런 깜찍함?,?호옹이,5일 전,1
이정도면 석진이형 코디님이 일부러 저러시는거지?,멍멍쓰,5일 전,0
송지효 이쁜데? ㅋㅋ,ArsenalStory,5일 전,3
와 ㅋㅋㅋㅋㅋㅋ나보다 여자보다 다리가 진짜 길고 이쁘닼ㅋㅋㅋㅋ,민써,5일 전,0
머리를 왜 쥐파먹은것처럼 잘라놨어...,UndergrounD,4일 전,3
지효 머리 머냐 ㅋㅋㅋ미쳤네 누가깍았냐,1234 3344,5일 전,0
이쯤되면 할아버지 옷 입혀주기 해야지요 보필씨 아시겠지오?,이지,1일 전,0
지효언니 스타일리스트 좀 바꿔요..ㅠㅠ,금광불괴,4일 전,5
마지막은 예쁜디?? 우오,연뱅,7시간 전,0
왜 항상 지적당하는건 지석삼이야 ㅋㅋㅋ,o o,5일 전,1
